"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"42071","5","111150","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 111150 Corn farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,89,2957856,868867,34665,642,33359,"",1.83,3.03,3.03,2.32,2.03,1.01,1.00,"",0,0.0,-1,-1.1,-12972,-0.4,15993,1.9,610,1.8,10,1.6,502,1.5
"42071","5","11119","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11119 Other grain farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","111199","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 111199 All other grain farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","1112","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1112 Vegetable and melon farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,84,1074385,802063,32598,245,12752,"",1.67,0.52,0.25,0.43,0.22,0.47,0.47,"",-1,-8.3,5,6.3,60344,6.0,34970,4.6,947,3.0,-1,-0.4,-17,-0.1
"42071","5","11121","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11121 Vegetable and melon farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,84,1074385,802063,32598,245,12752,"",1.67,0.52,0.25,0.43,0.22,0.47,0.47,"",-1,-8.3,5,6.3,60344,6.0,34970,4.6,947,3.0,-1,-0.4,-17,-0.1
"42071","5","111219","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 111219 Other vegetable and melon farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,84,1074385,802063,32598,245,12752,"",2.15,0.63,0.30,0.56,0.28,0.48,0.48,"",-1,-8.3,5,6.3,60344,6.0,34970,4.6,947,3.0,-1,-0.4,-17,-0.1
"42071","5","1113","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 1113 Fruit and tree nut farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11133","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11133 Noncitrus fruit and tree nut farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","111339","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 111339 Other noncitrus fruit farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","1114","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1114 Greenhouse and nursery production","County, NAICS 4-digit -- by ownership sector","All establishment sizes",27,457,11075746,4699629,243944,466,24214,"",2.26,1.85,1.72,1.75,1.43,0.93,0.93,"",1,3.8,-1,-0.2,-88941,-0.8,202570,4.5,2160,0.9,-3,-0.6,-185,-0.8
"42071","5","11141","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11141 Food crops grown under cover","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,21,682382,226537,7203,640,33287,"",1.54,0.49,0.59,0.47,0.27,1.24,1.24,"",0,0.0,3,16.7,108071,18.8,56110,32.9,1217,20.3,21,3.4,1083,3.4
"42071","5","111411","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 111411 Mushroom production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",6.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","111419","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 111419 Other food crops grown under cover","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11142","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11142 Nursery and floriculture production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",24,437,10393364,4473092,236741,457,23788,"",2.41,2.14,1.97,2.03,1.64,0.92,0.92,"",1,4.3,-3,-0.7,-197012,-1.9,146460,3.4,943,0.4,-6,-1.3,-295,-1.2
"42071","5","111421","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 111421 Nursery and tree production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,230,5539474,2312977,146854,464,24120,"",1.89,1.76,1.61,1.58,1.45,0.91,0.91,"",0,0.0,-8,-3.4,-233805,-4.0,-13902,-0.6,-5150,-3.4,-3,-0.6,-163,-0.7
"42071","5","111422","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 111422 Floriculture production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,207,4853890,2160115,89887,450,23420,"",3.55,2.79,2.66,2.93,2.08,0.95,0.95,"",1,10.0,5,2.5,36793,0.8,160362,8.0,6093,7.3,-9,-2.0,-427,-1.8
"42071","5","1119","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 1119 Other crop farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11194","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11194 Hay farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","111940","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 111940 Hay farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11199","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11199 All other crop farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,23,3676657,592540,55784,3142,163407,"",0.85,0.42,2.49,0.69,1.12,6.08,6.08,"",0,0.0,0,0.0,-122008,-3.2,36205,6.5,4717,9.2,11,0.4,607,0.4
"42071","5","111998","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 111998 All other miscellaneous crop farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,23,3676657,592540,55784,3142,163407,"",0.98,0.46,2.75,0.77,1.23,6.07,6.07,"",0,0.0,0,0.0,-122008,-3.2,36205,6.5,4717,9.2,11,0.4,607,0.4
"42071","5","112","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112 Animal production and aquaculture","County, NAICS 3-digit -- by ownership sector","All establishment sizes",109,1586,57621325,16203578,699257,699,36335,"",3.16,3.71,4.53,3.05,4.49,1.22,1.22,"",9,9.0,140,9.7,3028278,5.5,2226825,15.9,80743,13.1,-27,-3.7,-1417,-3.8
"42071","5","1121","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1121 Cattle ranching and farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",50,574,15071044,5441292,194280,505,26252,"",2.21,2.23,2.08,1.74,2.09,0.93,0.93,"",4,8.7,61,11.9,364366,2.5,538902,11.0,13631,7.5,-46,-8.3,-2407,-8.4
"42071","5","11211","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11211 Beef cattle ranching, farming, and feedlots","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,23,653224,235405,6792,552,28713,"",0.31,0.27,0.26,0.24,0.25,0.96,0.96,"",-2,-33.3,-1,-4.2,-241643,-27.0,5884,2.6,192,2.9,-168,-23.3,-8703,-23.3
"42071","5","112111","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 112111 Beef cattle ranching and farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","112112","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 112112 Cattle feedlots","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11212","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11212 Dairy cattle and milk production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",46,551,14417820,5205887,187488,503,26151,"",4.73,3.20,3.06,2.44,2.86,0.96,0.96,"",6,15.0,62,12.7,606009,4.4,533018,11.4,13439,7.7,-40,-7.4,-2080,-7.4
"42071","5","112120","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112120 Dairy cattle and milk production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",46,551,14417820,5205887,187488,503,26151,"",4.73,3.20,3.06,2.44,2.86,0.96,0.96,"",6,15.0,62,12.7,606009,4.4,533018,11.4,13439,7.7,-40,-7.4,-2080,-7.4
"42071","5","1122","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1122 Hog and pig farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,90,3746482,1150636,52071,803,41744,"",4.01,1.67,2.27,1.47,3.61,1.36,1.36,"",0,0.0,7,8.4,507702,15.7,173107,17.7,9596,22.6,50,6.6,2565,6.5
"42071","5","11221","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11221 Hog and pig farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",13,90,3746482,1150636,52071,803,41744,"",4.01,1.67,2.27,1.47,3.61,1.36,1.36,"",0,0.0,7,8.4,507702,15.7,173107,17.7,9596,22.6,50,6.6,2565,6.5
"42071","5","112210","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112210 Hog and pig farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,90,3746482,1150636,52071,803,41744,"",4.01,1.67,2.27,1.47,3.61,1.36,1.36,"",0,0.0,7,8.4,507702,15.7,173107,17.7,9596,22.6,50,6.6,2565,6.5
"42071","5","1123","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1123 Poultry and egg production","County, NAICS 4-digit -- by ownership sector","All establishment sizes",33,770,30528245,7925680,345918,762,39638,"",12.27,10.82,12.87,9.06,13.12,1.19,1.19,"",4,13.8,83,12.1,3920296,14.7,1568980,24.7,63668,22.6,18,2.4,926,2.4
"42071","5","11231","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11231 Chicken egg production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",16,463,19293538,4745116,194350,801,41633,"",18.52,14.07,18.15,11.88,15.60,1.29,1.29,"",1,6.7,49,11.8,3066790,18.9,987200,26.3,34680,21.7,48,6.4,2462,6.3
"42071","5","112310","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112310 Chicken egg production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",16,463,19293538,4745116,194350,801,41633,"",18.52,14.07,18.15,11.88,15.60,1.29,1.29,"",1,6.7,49,11.8,3066790,18.9,987200,26.3,34680,21.7,48,6.4,2462,6.3
"42071","5","11232","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11232 Broilers and meat type chicken production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,25,533625,191284,6415,406,21134,"",7.51,2.15,1.35,1.23,1.63,0.62,0.62,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","112320","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112320 Broilers and meat type chicken production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,25,533625,191284,6415,406,21134,"",7.51,2.15,1.35,1.23,1.63,0.62,0.62,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11233","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11233 Turkey production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","112330","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 112330 Turkey production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11234","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11234 Poultry hatcheries","County, NAICS 5-digit -- by ownership sector","All establishment sizes",9,252,9856302,2624026,131746,753,39151,"",15.85,16.06,17.71,14.12,24.30,1.10,1.10,"",0,0.0,17,7.2,106174,1.1,379217,16.9,22066,20.1,-45,-5.6,-2339,-5.6
"42071","5","112340","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112340 Poultry hatcheries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,252,9856302,2624026,131746,753,39151,"",15.85,16.06,17.71,14.12,24.30,1.10,1.10,"",0,0.0,17,7.2,106174,1.1,379217,16.9,22066,20.1,-45,-5.6,-2339,-5.6
"42071","5","11239","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11239 Other poultry production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.43,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","112390","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 112390 Other poultry production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.43,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","1129","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1129 Other animal production","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,152,8275554,1685970,106988,1048,54504,"",3.26,4.78,7.86,4.87,6.94,1.65,1.65,"",2,16.7,-11,-6.7,-1764086,-17.6,-54164,-3.1,-6152,-5.4,-137,-11.6,-7120,-11.6
"42071","5","11291","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11291 Apiculture","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","112910","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 112910 Apiculture","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11292","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11292 Horses and other equine production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","112920","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 112920 Horses and other equine production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11299","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11299 All other animal production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",9,135,7788681,1500170,97087,1107,57587,"",5.54,9.31,14.03,9.84,13.34,1.51,1.51,"",1,12.5,-12,-8.2,-1793922,-18.7,-54385,-3.5,-4489,-4.4,-144,-11.5,-7490,-11.5
"42071","5","112990","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 112990 All other animal production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,135,7788681,1500170,97087,1107,57587,"",5.54,9.31,14.03,9.84,13.34,1.51,1.51,"",1,12.5,-12,-8.2,-1793922,-18.7,-54385,-3.5,-4489,-4.4,-144,-11.5,-7490,-11.5
"42071","5","113","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 113 Forestry and logging","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,24,907177,282988,11111,732,38063,"",0.39,0.26,0.27,0.21,0.14,1.04,1.04,"",0,0.0,4,20.0,188278,26.2,84516,42.6,3088,38.5,49,7.2,2562,7.2
"42071","5","1131","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 1131 Timber tract operations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11311","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11311 Timber tract operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","113110","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 113110 Timber tract operations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","1133","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 1133 Logging","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11331","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 11331 Logging","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","113310","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 113310 Logging","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","115","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 115 Agriculture and forestry support activities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",41,436,16406501,5266056,196912,723,37615,"",1.57,0.70,1.03,0.72,0.30,1.46,1.46,"",3,7.9,34,8.5,1623473,11.0,1305196,33.0,62539,46.5,15,2.1,811,2.2
"42071","5","1151","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 1151 Support activities for crop production","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,128,5289304,1939015,87483,795,41350,"",1.17,0.23,0.39,0.31,0.14,1.66,1.66,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","11511","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 11511 Support activities for crop production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",18,128,5289304,1939015,87483,795,41350,"",1.17,0.23,0.39,0.31,0.14,1.66,1.66,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","115112","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 115112 Soil preparation, planting, and cultivating","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,56,2183425,612933,22250,751,39048,"",1.59,1.15,1.41,1.13,0.56,1.23,1.23,"",0,0.0,-4,-6.7,-140490,-6.0,-44396,-6.8,-135,-0.6,5,0.7,262,0.7
"42071","5","115113","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 115113 Crop harvesting, primarily by machine","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","115114","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 115114 Other postharvest crop activities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,47,1967230,442413,15604,806,41930,"",1.75,0.32,0.44,0.24,0.11,1.39,1.39,"",0,0.0,-5,-9.6,-258415,-11.6,-71315,-13.9,-4664,-23.0,-25,-3.0,-1286,-3.0
"42071","5","115115","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 115115 Farm labor contractors and crew leaders","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
